InvoiceID,AppointmentID,ClinicID,ClientID,PetID,InvoiceDate,Subtotal,TaxAmount,TotalAmount,AmountPaid,BalanceDue,PaymentStatus,PaymentMethod,InsuranceClaim
INV0011628,A0017393,CL009,C001466,P002192,2024-08-13,377.39,26.42,403.81,403.81,0.0,Paid,Online Payment,No
INV0011629,A0017394,CL011,C005540,P008303,2025-09-24,449.14,0.0,449.14,280.48,168.66,Partially Paid,Credit Card,No
INV0011630,A0017395,CL007,C001047,P001563,2024-11-27,755.95,0.0,755.95,755.95,0.0,Paid,Credit Card,No
INV0011631,A0017396,CL004,C001256,P001887,2025-12-26,158.63,0.0,158.63,158.63,0.0,Paid,Pet Insurance,No
INV0011632,A0017397,CL011,C007361,P011071,2024-05-20,1002.0,0.0,1002.0,1002.0,0.0,Paid,Credit Card,No
INV0011633,A0017398,CL008,C001791,P002699,2025-03-25,37.17,0.0,37.17,37.17,0.0,Paid,Credit Card,No
INV0011634,A0017399,CL006,C000612,P000893,2025-07-14,599.32,0.0,599.32,599.32,0.0,Paid,Credit Card,No
INV0011635,A0017401,CL006,C001883,P002827,2025-12-27,1055.98,0.0,1055.98,1055.98,0.0,Paid,Credit Card,No
INV0011636,A0017402,CL012,C002075,P003124,2025-11-10,404.61,28.32,432.93,432.93,0.0,Paid,Online Payment,No
INV0011637,A0017404,CL002,C003614,P005398,2024-08-23,502.5,0.0,502.5,502.5,0.0,Paid,Credit Card,No
INV0011638,A0017405,CL012,C005781,P008684,2025-10-01,397.2,0.0,397.2,397.2,0.0,Paid,Debit Card,No
INV0011639,A0017406,CL007,C000810,P001209,2024-02-17,142.27,0.0,142.27,142.27,0.0,Paid,Credit Card,No
INV0011640,A0017407,CL011,C001707,P002576,2024-01-19,1168.96,81.83,1250.79,1250.79,0.0,Paid,Pet Insurance,Yes
INV0011641,A0017408,CL006,C004485,P006704,2024-03-21,339.21,0.0,339.21,339.21,0.0,Paid,Credit Card,No
INV0011642,A0017409,CL008,C002141,P003228,2025-11-08,205.18,0.0,205.18,205.18,0.0,Paid,Pet Insurance,Yes
INV0011643,A0017410,CL002,C007128,P010739,2025-03-03,716.75,0.0,716.75,716.75,0.0,Paid,Pet Insurance,No
INV0011644,A0017411,CL003,C007277,P010953,2025-05-31,119.65,0.0,119.65,119.65,0.0,Paid,Credit Card,No
INV0011645,A0017413,CL006,C000716,P001058,2024-06-12,549.32,0.0,549.32,549.32,0.0,Paid,Cash,No
INV0011646,A0017414,CL005,C004503,P006733,2024-08-02,261.75,0.0,261.75,261.75,0.0,Paid,Pet Insurance,Yes
INV0011647,A0017415,CL004,C006264,P009417,2024-10-26,162.38,0.0,162.38,162.38,0.0,Paid,Debit Card,No
INV0011648,A0017416,CL004,C002172,P003275,2025-10-07,105.26,0.0,105.26,105.26,0.0,Paid,CareCredit,No
INV0011649,A0017417,CL011,C004711,P007046,2024-11-18,99.65,0.0,99.65,99.65,0.0,Paid,Online Payment,No
INV0011650,A0017418,CL011,C001899,P002852,2024-04-08,166.0,0.0,166.0,166.0,0.0,Paid,Online Payment,No
INV0011651,A0017420,CL011,C007648,P011509,2024-10-30,302.16,21.15,323.31,323.31,0.0,Paid,Pet Insurance,No
INV0011652,A0017421,CL011,C007388,P011107,2024-06-26,1399.04,97.93,1496.97,1496.97,0.0,Paid,Cash,No
INV0011653,A0017422,CL012,C003501,P005245,2024-12-07,146.4,0.0,146.4,146.4,0.0,Paid,Pet Insurance,Yes
INV0011654,A0017424,CL011,C006807,P010240,2025-03-12,235.97,0.0,235.97,235.97,0.0,Paid,Credit Card,No
INV0011655,A0017425,CL005,C000836,P001250,2024-03-21,162.6,0.0,162.6,70.13,92.47,Partially Paid,Cash,No
INV0011656,A0017426,CL009,C003482,P005217,2025-02-07,821.97,0.0,821.97,821.97,0.0,Paid,CareCredit,No
INV0011657,A0017427,CL003,C002050,P003084,2024-07-22,157.16,11.0,168.16,168.16,0.0,Paid,Debit Card,No
INV0011658,A0017428,CL005,C003797,P005652,2024-06-21,181.08,12.68,193.76,193.76,0.0,Paid,Pet Insurance,Yes
INV0011659,A0017429,CL008,C005840,P008781,2025-06-06,500.51,35.04,535.55,535.55,0.0,Paid,Credit Card,No
INV0011660,A0017434,CL005,C007632,P011482,2025-09-18,163.29,0.0,163.29,0,163.29,Written Off,,No
INV0011661,A0017438,CL005,C007493,P011271,2024-12-13,131.38,0.0,131.38,131.38,0.0,Paid,Online Payment,No
INV0011662,A0017439,CL011,C007273,P010948,2024-09-05,145.84,10.21,156.05,156.05,0.0,Paid,Debit Card,No
INV0011663,A0017440,CL008,C001182,P001781,2024-04-06,569.31,0.0,569.31,569.31,0.0,Paid,Credit Card,No
INV0011664,A0017441,CL011,C002875,P004312,2024-07-25,174.23,12.2,186.43,186.43,0.0,Paid,Debit Card,No
INV0011665,A0017443,CL005,C001079,P001620,2024-12-24,112.0,0.0,112.0,112.0,0.0,Paid,Cash,No
INV0011666,A0017445,CL009,C001888,P002835,2025-12-16,750.53,0.0,750.53,750.53,0.0,Paid,Pet Insurance,No
INV0011667,A0017446,CL010,C008260,P012438,2025-08-29,295.48,0.0,295.48,295.48,0.0,Paid,CareCredit,No
INV0011668,A0017447,CL001,C000815,P001218,2025-08-26,105.59,0.0,105.59,105.59,0.0,Paid,Online Payment,No
INV0011669,A0017448,CL001,C001129,P001694,2024-01-29,102.06,0.0,102.06,102.06,0.0,Paid,Pet Insurance,No
INV0011670,A0017451,CL008,C003292,P004938,2025-05-14,125.69,8.8,134.49,134.49,0.0,Paid,Pet Insurance,No
INV0011671,A0017454,CL008,C000744,P001107,2024-10-12,176.24,12.34,188.58,188.58,0.0,Paid,CareCredit,No
INV0011672,A0017457,CL001,C000410,P000600,2024-01-10,289.87,0.0,289.87,289.87,0.0,Paid,Cash,No
INV0011673,A0017459,CL007,C005639,P008443,2025-12-01,470.83,32.96,503.79,503.79,0.0,Paid,Pet Insurance,Yes
INV0011674,A0017460,CL011,C000925,P001381,2025-06-04,329.41,0.0,329.41,329.41,0.0,Paid,Online Payment,No
INV0011675,A0017461,CL006,C002110,P003182,2024-12-14,695.01,0.0,695.01,695.01,0.0,Paid,Credit Card,No
INV0011676,A0017462,CL009,C005562,P008333,2025-01-31,59.86,4.19,64.05,64.05,0.0,Paid,CareCredit,No
INV0011677,A0017463,CL004,C007680,P011556,2024-08-19,61.0,4.27,65.27,65.27,0.0,Paid,Debit Card,No
INV0011678,A0017465,CL004,C007048,P010620,2025-06-27,151.55,0.0,151.55,151.55,0.0,Paid,CareCredit,No
INV0011679,A0017466,CL005,C000147,P000218,2025-07-12,577.78,40.44,618.22,618.22,0.0,Paid,Cash,No
INV0011680,A0017467,CL012,C006039,P009089,2025-02-01,158.37,11.09,169.46,169.46,0.0,Paid,Debit Card,No
INV0011681,A0017468,CL010,C006240,P009383,2024-12-27,361.78,0.0,361.78,361.78,0.0,Paid,Cash,No
INV0011682,A0017469,CL011,C003486,P005222,2025-05-24,1153.55,0.0,1153.55,1153.55,0.0,Paid,Cash,No
INV0011683,A0017470,CL010,C006525,P009812,2024-04-17,239.51,0.0,239.51,239.51,0.0,Paid,Cash,No
INV0011684,A0017471,CL002,C004594,P006861,2024-02-29,934.95,0.0,934.95,934.95,0.0,Paid,Cash,No
INV0011685,A0017474,CL006,C000658,P000963,2024-02-28,618.6,0.0,618.6,618.6,0.0,Paid,Pet Insurance,No
INV0011686,A0017475,CL006,C002342,P003530,2025-10-07,725.17,50.76,775.93,775.93,0.0,Paid,Debit Card,No
INV0011687,A0017476,CL006,C002961,P004462,2024-09-13,458.31,0.0,458.31,0,458.31,Written Off,,No
INV0011688,A0017478,CL005,C000333,P000484,2025-03-31,1676.25,117.34,1793.59,1793.59,0.0,Paid,Debit Card,No
INV0011689,A0017481,CL011,C004863,P007272,2025-05-26,517.69,0.0,517.69,517.69,0.0,Paid,Credit Card,No
INV0011690,A0017483,CL011,C006946,P010459,2025-08-26,36.82,2.58,39.4,39.4,0.0,Paid,Debit Card,No
INV0011691,A0017484,CL005,C003691,P005501,2025-10-28,450.19,0.0,450.19,450.19,0.0,Paid,Online Payment,No
INV0011692,A0017485,CL004,C000633,P000928,2025-04-25,433.95,0.0,433.95,433.95,0.0,Paid,CareCredit,No
INV0011693,A0017486,CL012,C004118,P006137,2024-03-06,170.79,0.0,170.79,170.79,0.0,Paid,CareCredit,No
INV0011694,A0017488,CL007,C006538,P009835,2024-05-01,23.54,1.65,25.19,25.19,0.0,Paid,Credit Card,No
INV0011695,A0017492,CL002,C005158,P007748,2024-02-19,320.23,0.0,320.23,320.23,0.0,Paid,Online Payment,No
INV0011696,A0017494,CL008,C006394,P009619,2024-05-31,172.43,0.0,172.43,172.43,0.0,Paid,Pet Insurance,No
INV0011697,A0017495,CL007,C001603,P002406,2024-11-08,473.45,33.14,506.59,506.59,0.0,Paid,Debit Card,No
INV0011698,A0017497,CL008,C006638,P009976,2024-06-21,1278.29,0.0,1278.29,1278.29,0.0,Paid,CareCredit,No
INV0011699,A0017498,CL004,C007630,P011478,2024-01-22,419.72,0.0,419.72,419.72,0.0,Paid,Credit Card,No
INV0011700,A0017499,CL010,C001243,P001866,2025-06-09,1008.58,70.6,1079.18,1079.18,0.0,Paid,Online Payment,No
INV0011701,A0017500,CL010,C008030,P012092,2024-10-14,117.12,0.0,117.12,117.12,0.0,Paid,Cash,No
INV0011702,A0017501,CL002,C002436,P003675,2024-12-09,337.73,0.0,337.73,337.73,0.0,Paid,Debit Card,No
INV0011703,A0017502,CL003,C008180,P012323,2025-01-31,165.36,11.58,176.94,176.94,0.0,Paid,Cash,No
INV0011704,A0017503,CL007,C006286,P009451,2024-01-07,327.23,22.91,350.14,0,350.14,Written Off,,No
INV0011705,A0017504,CL003,C006895,P010387,2025-09-08,310.26,0.0,310.26,310.26,0.0,Paid,Online Payment,No
INV0011706,A0017506,CL001,C007742,P011650,2025-10-09,236.92,0.0,236.92,236.92,0.0,Paid,Online Payment,No
INV0011707,A0017507,CL001,C000426,P000627,2025-07-15,488.88,34.22,523.1,523.1,0.0,Paid,CareCredit,No
INV0011708,A0017508,CL007,C001508,P002251,2025-08-12,108.63,7.6,116.23,116.23,0.0,Paid,Credit Card,No
INV0011709,A0017510,CL012,C002117,P003192,2024-10-05,499.23,0.0,499.23,499.23,0.0,Paid,Credit Card,No
INV0011710,A0017511,CL006,C007633,P011485,2024-01-29,145.18,0.0,145.18,145.18,0.0,Paid,CareCredit,No
INV0011711,A0017512,CL001,C005917,P008900,2024-07-17,1081.73,0.0,1081.73,1081.73,0.0,Paid,Online Payment,No
INV0011712,A0017513,CL011,C000807,P001202,2024-12-26,326.21,0.0,326.21,326.21,0.0,Paid,Online Payment,No
INV0011713,A0017515,CL009,C004437,P006626,2025-12-31,358.7,0.0,358.7,358.7,0.0,Paid,Credit Card,No
INV0011714,A0017516,CL007,C002459,P003720,2024-07-11,665.74,0.0,665.74,665.74,0.0,Paid,Pet Insurance,No
INV0011715,A0017517,CL008,C005840,P008780,2024-12-17,103.95,0.0,103.95,103.95,0.0,Paid,Cash,No
INV0011716,A0017519,CL007,C008459,P012734,2025-05-19,581.99,40.74,622.73,622.73,0.0,Paid,CareCredit,No
INV0011717,A0017521,CL010,C004471,P006682,2024-01-31,543.62,0.0,543.62,543.62,0.0,Paid,Debit Card,No
INV0011718,A0017525,CL001,C006069,P009130,2024-12-11,106.6,0.0,106.6,106.6,0.0,Paid,Credit Card,No
INV0011719,A0017526,CL005,C000145,P000216,2024-08-07,327.75,0.0,327.75,327.75,0.0,Paid,Online Payment,No
INV0011720,A0017527,CL007,C004261,P006355,2025-04-11,97.1,6.8,103.9,103.9,0.0,Paid,Online Payment,No
INV0011721,A0017528,CL008,C004277,P006380,2025-10-31,294.08,0.0,294.08,294.08,0.0,Paid,Pet Insurance,No
INV0011722,A0017529,CL012,C004313,P006442,2024-05-14,236.12,16.53,252.65,252.65,0.0,Paid,Debit Card,No
INV0011723,A0017530,CL007,C005706,P008557,2024-08-20,1992.26,0.0,1992.26,1992.26,0.0,Paid,Debit Card,No
INV0011724,A0017531,CL004,C002027,P003052,2025-12-26,277.23,19.41,296.64,296.64,0.0,Paid,Pet Insurance,Yes
INV0011725,A0017532,CL011,C005423,P008134,2025-02-23,60.97,0.0,60.97,60.97,0.0,Paid,Online Payment,No
INV0011726,A0017533,CL006,C004407,P006584,2024-04-09,100.98,0.0,100.98,37.26,63.72,Partially Paid,Debit Card,No
INV0011727,A0017534,CL006,C006125,P009217,2025-11-17,690.67,0.0,690.67,535.06,155.61,Partially Paid,Pet Insurance,No
INV0011728,A0017535,CL005,C002122,P003200,2025-05-23,34.32,0.0,34.32,34.32,0.0,Paid,Online Payment,No
INV0011729,A0017537,CL004,C003517,P005265,2025-11-18,179.63,12.57,192.2,192.2,0.0,Paid,Pet Insurance,No
INV0011730,A0017538,CL004,C005610,P008400,2024-05-29,774.7,54.23,828.93,828.93,0.0,Paid,Credit Card,No
INV0011731,A0017540,CL012,C001099,P001647,2025-02-14,96.59,6.76,103.35,103.35,0.0,Paid,CareCredit,No
INV0011732,A0017541,CL012,C006397,P009626,2024-01-03,65.98,0.0,65.98,65.98,0.0,Paid,Online Payment,No
INV0011733,A0017542,CL007,C001043,P001558,2024-07-25,456.0,0.0,456.0,456.0,0.0,Paid,Online Payment,No
INV0011734,A0017545,CL006,C006482,P009747,2025-09-12,189.41,0.0,189.41,189.41,0.0,Paid,Cash,No
INV0011735,A0017546,CL012,C001540,P002307,2024-12-20,410.41,28.73,439.14,439.14,0.0,Paid,Credit Card,No
INV0011736,A0017547,CL003,C004290,P006403,2024-07-10,594.7,41.63,636.33,636.33,0.0,Paid,Debit Card,No
INV0011737,A0017548,CL011,C000460,P000678,2024-03-30,170.36,0.0,170.36,170.36,0.0,Paid,Credit Card,No
INV0011738,A0017550,CL009,C006383,P009602,2024-11-29,277.65,19.44,297.09,297.09,0.0,Paid,Credit Card,No
INV0011739,A0017551,CL006,C006012,P009047,2025-11-18,71.32,0.0,71.32,71.32,0.0,Paid,Online Payment,No
INV0011740,A0017552,CL009,C000985,P001465,2024-01-03,571.0,0.0,571.0,571.0,0.0,Paid,CareCredit,No
INV0011741,A0017553,CL008,C005106,P007664,2025-08-29,144.23,10.1,154.33,154.33,0.0,Paid,Cash,No
INV0011742,A0017554,CL001,C007659,P011523,2025-07-13,507.94,0.0,507.94,507.94,0.0,Paid,CareCredit,No
INV0011743,A0017555,CL003,C000042,P000062,2024-05-13,274.21,19.19,293.4,0,293.4,Written Off,,No
INV0011744,A0017557,CL011,C000599,P000875,2024-10-13,61.64,0.0,61.64,0,61.64,Unpaid,,No
INV0011745,A0017558,CL004,C004204,P006263,2025-04-07,37.94,0.0,37.94,37.94,0.0,Paid,Online Payment,No
INV0011746,A0017559,CL003,C005686,P008523,2024-03-30,362.16,0.0,362.16,362.16,0.0,Paid,Cash,No
INV0011747,A0017563,CL006,C001078,P001618,2024-01-22,225.59,15.79,241.38,241.38,0.0,Paid,Online Payment,No
INV0011748,A0017564,CL012,C004510,P006744,2024-10-30,101.18,0.0,101.18,101.18,0.0,Paid,Cash,No
INV0011749,A0017565,CL010,C004122,P006143,2024-12-24,248.74,0.0,248.74,248.74,0.0,Paid,Cash,No
INV0011750,A0017566,CL010,C002007,P003019,2025-11-07,99.49,0.0,99.49,99.49,0.0,Paid,Debit Card,No
INV0011751,A0017569,CL012,C006715,P010095,2025-12-04,1051.0,73.57,1124.57,1124.57,0.0,Paid,Cash,No
INV0011752,A0017571,CL012,C007781,P011707,2024-10-21,462.04,32.34,494.38,494.38,0.0,Paid,Cash,No
INV0011753,A0017572,CL001,C006574,P009886,2025-09-27,115.32,8.07,123.39,123.39,0.0,Paid,Online Payment,No
INV0011754,A0017573,CL005,C007751,P011662,2025-08-29,590.77,41.35,632.12,632.12,0.0,Paid,Online Payment,No
INV0011755,A0017577,CL006,C004066,P006066,2025-01-18,122.39,8.57,130.96,130.96,0.0,Paid,Pet Insurance,Yes
INV0011756,A0017578,CL012,C005872,P008823,2024-04-24,215.11,15.06,230.17,230.17,0.0,Paid,Debit Card,No
INV0011757,A0017579,CL004,C004704,P007033,2024-02-23,205.9,0.0,205.9,205.9,0.0,Paid,Credit Card,No
INV0011758,A0017580,CL006,C004334,P006474,2024-06-22,242.17,0.0,242.17,242.17,0.0,Paid,Online Payment,No
INV0011759,A0017581,CL006,C008232,P012396,2024-05-01,530.2,0.0,530.2,530.2,0.0,Paid,Credit Card,No
INV0011760,A0017583,CL007,C007469,P011235,2025-06-04,36.78,2.57,39.35,39.35,0.0,Paid,Debit Card,No
INV0011761,A0017584,CL005,C005820,P008746,2025-01-09,330.35,23.12,353.47,353.47,0.0,Paid,CareCredit,No
INV0011762,A0017591,CL009,C000331,P000480,2025-10-04,242.91,0.0,242.91,242.91,0.0,Paid,Debit Card,No
INV0011763,A0017592,CL003,C005067,P007603,2024-08-30,792.47,0.0,792.47,792.47,0.0,Paid,Pet Insurance,No
INV0011764,A0017593,CL009,C000373,P000544,2024-02-02,376.28,0.0,376.28,376.28,0.0,Paid,Credit Card,No
INV0011765,A0017595,CL004,C002966,P004469,2024-06-13,210.29,0.0,210.29,210.29,0.0,Paid,Pet Insurance,Yes
INV0011766,A0017596,CL011,C004442,P006633,2024-04-06,213.19,0.0,213.19,213.19,0.0,Paid,Debit Card,No
INV0011767,A0017599,CL003,C006808,P010243,2024-06-21,200.0,14.0,214.0,214.0,0.0,Paid,CareCredit,No
INV0011768,A0017601,CL001,C001838,P002764,2025-06-27,197.04,0.0,197.04,197.04,0.0,Paid,Cash,No
INV0011769,A0017602,CL004,C001102,P001650,2024-03-02,974.47,0.0,974.47,974.47,0.0,Paid,Online Payment,No
INV0011770,A0017604,CL011,C001286,P001929,2024-08-10,39.89,2.79,42.68,42.68,0.0,Paid,Pet Insurance,No
INV0011771,A0017606,CL001,C002520,P003813,2025-08-11,577.9,0.0,577.9,257.0,320.9,Partially Paid,Debit Card,No
INV0011772,A0017607,CL010,C003168,P004755,2025-06-18,196.56,0.0,196.56,196.56,0.0,Paid,Pet Insurance,No
INV0011773,A0017608,CL008,C007180,P010817,2024-04-27,161.23,0.0,161.23,161.23,0.0,Paid,CareCredit,No
INV0011774,A0017609,CL001,C003698,P005512,2025-03-08,344.41,0.0,344.41,344.41,0.0,Paid,Debit Card,No
INV0011775,A0017610,CL008,C004401,P006576,2024-08-29,348.12,24.37,372.49,372.49,0.0,Paid,Credit Card,No
INV0011776,A0017611,CL001,C002253,P003395,2024-09-25,778.79,0.0,778.79,778.79,0.0,Paid,Pet Insurance,No
INV0011777,A0017612,CL001,C004250,P006338,2024-07-25,117.05,0.0,117.05,117.05,0.0,Paid,Debit Card,No
INV0011778,A0017613,CL007,C000406,P000595,2025-02-19,1044.74,73.13,1117.87,1117.87,0.0,Paid,Online Payment,No
INV0011779,A0017615,CL012,C002914,P004374,2024-03-01,35.67,0.0,35.67,35.67,0.0,Paid,Online Payment,No
INV0011780,A0017617,CL006,C006460,P009713,2024-09-26,70.48,0.0,70.48,70.48,0.0,Paid,Pet Insurance,Yes
INV0011781,A0017618,CL007,C007129,P010740,2025-04-05,179.69,0.0,179.69,179.69,0.0,Paid,Cash,No
INV0011782,A0017620,CL006,C002340,P003527,2025-12-26,195.19,0.0,195.19,195.19,0.0,Paid,Cash,No
INV0011783,A0017621,CL005,C002259,P003404,2024-04-04,290.99,0.0,290.99,290.99,0.0,Paid,Pet Insurance,Yes
INV0011784,A0017624,CL002,C004194,P006247,2025-04-01,107.51,0.0,107.51,107.51,0.0,Paid,CareCredit,No
INV0011785,A0017626,CL005,C003094,P004647,2025-06-26,327.4,22.92,350.32,350.32,0.0,Paid,Pet Insurance,No
INV0011786,A0017627,CL001,C001718,P002599,2025-08-05,191.62,0.0,191.62,191.62,0.0,Paid,Credit Card,No
INV0011787,A0017628,CL012,C005916,P008899,2025-07-07,110.18,0.0,110.18,110.18,0.0,Paid,Pet Insurance,No
INV0011788,A0017633,CL009,C002390,P003603,2024-12-21,1025.64,0.0,1025.64,1025.64,0.0,Paid,CareCredit,No
INV0011789,A0017634,CL006,C002013,P003025,2025-08-22,156.44,0.0,156.44,156.44,0.0,Paid,Pet Insurance,No
INV0011790,A0017636,CL003,C002777,P004186,2024-02-20,237.71,0.0,237.71,237.71,0.0,Paid,Online Payment,No
INV0011791,A0017637,CL003,C008496,P012782,2024-12-27,65.18,0.0,65.18,65.18,0.0,Paid,Online Payment,No
INV0011792,A0017638,CL003,C007202,P010853,2025-11-25,126.81,0.0,126.81,126.81,0.0,Paid,Pet Insurance,Yes
INV0011793,A0017639,CL003,C006420,P009661,2024-12-20,102.19,7.15,109.34,109.34,0.0,Paid,Debit Card,No
INV0011794,A0017640,CL001,C005922,P008906,2024-03-13,102.62,0.0,102.62,102.62,0.0,Paid,CareCredit,No
INV0011795,A0017641,CL010,C000726,P001074,2024-04-05,79.94,0.0,79.94,79.94,0.0,Paid,CareCredit,No
INV0011796,A0017642,CL003,C004007,P005974,2024-07-04,803.09,56.22,859.31,859.31,0.0,Paid,Cash,No
INV0011797,A0017643,CL006,C007864,P011837,2024-12-30,154.95,0.0,154.95,154.95,0.0,Paid,CareCredit,No
INV0011798,A0017644,CL003,C006972,P010505,2024-01-13,790.62,0.0,790.62,790.62,0.0,Paid,CareCredit,No
INV0011799,A0017645,CL003,C001983,P002980,2025-06-24,354.93,0.0,354.93,354.93,0.0,Paid,Debit Card,No
INV0011800,A0017646,CL010,C008286,P012478,2025-06-30,159.89,0.0,159.89,159.89,0.0,Paid,Cash,No
INV0011801,A0017647,CL008,C000150,P000222,2025-11-21,1163.52,0.0,1163.52,1163.52,0.0,Paid,Credit Card,No
INV0011802,A0017649,CL009,C007324,P011018,2024-11-07,132.39,0.0,132.39,132.39,0.0,Paid,Debit Card,No
INV0011803,A0017650,CL008,C005482,P008215,2024-07-01,75.74,0.0,75.74,75.74,0.0,Paid,CareCredit,No
INV0011804,A0017651,CL007,C001960,P002948,2025-09-29,117.53,8.23,125.76,125.76,0.0,Paid,Debit Card,No
INV0011805,A0017652,CL002,C006618,P009944,2025-01-19,1070.65,0.0,1070.65,1070.65,0.0,Paid,Cash,No
INV0011806,A0017653,CL003,C000273,P000394,2024-07-17,797.41,0.0,797.41,797.41,0.0,Paid,Debit Card,No
INV0011807,A0017654,CL002,C007345,P011046,2025-12-26,1079.73,0.0,1079.73,1079.73,0.0,Paid,Debit Card,No
INV0011808,A0017655,CL003,C008477,P012760,2024-09-25,328.65,0.0,328.65,328.65,0.0,Paid,CareCredit,No
INV0011809,A0017656,CL001,C003741,P005573,2025-10-04,364.03,0.0,364.03,364.03,0.0,Paid,Debit Card,No
INV0011810,A0017659,CL006,C006095,P009169,2024-11-05,734.4,0.0,734.4,734.4,0.0,Paid,CareCredit,No
INV0011811,A0017660,CL011,C008352,P012569,2024-04-08,155.47,10.88,166.35,166.35,0.0,Paid,Cash,No
INV0011812,A0017661,CL002,C005741,P008621,2025-04-30,348.75,0.0,348.75,348.75,0.0,Paid,CareCredit,No
INV0011813,A0017662,CL009,C000068,P000101,2025-10-08,1155.1,0.0,1155.1,1155.1,0.0,Paid,Debit Card,No
INV0011814,A0017663,CL002,C004238,P006319,2024-01-09,213.93,0.0,213.93,167.75,46.18,Partially Paid,CareCredit,No
INV0011815,A0017664,CL010,C007868,P011845,2025-06-28,964.27,0.0,964.27,964.27,0.0,Paid,Cash,No
INV0011816,A0017666,CL004,C008317,P012520,2024-07-01,604.38,0.0,604.38,324.08,280.3,Partially Paid,Debit Card,No
INV0011817,A0017668,CL001,C001760,P002658,2024-08-10,486.77,0.0,486.77,486.77,0.0,Paid,Cash,No
INV0011818,A0017670,CL005,C007094,P010691,2024-10-24,681.19,0.0,681.19,681.19,0.0,Paid,Pet Insurance,Yes
INV0011819,A0017671,CL007,C000281,P000406,2025-10-02,190.42,0.0,190.42,190.42,0.0,Paid,Pet Insurance,No
INV0011820,A0017672,CL008,C006052,P009106,2024-05-15,324.55,0.0,324.55,324.55,0.0,Paid,Pet Insurance,Yes
INV0011821,A0017673,CL002,C002456,P003713,2025-03-05,422.41,29.57,451.98,451.98,0.0,Paid,Cash,No
INV0011822,A0017674,CL006,C000506,P000749,2024-01-25,180.75,0.0,180.75,180.75,0.0,Paid,CareCredit,No
INV0011823,A0017675,CL012,C002611,P003946,2025-01-24,312.69,0.0,312.69,312.69,0.0,Paid,CareCredit,No
INV0011824,A0017680,CL005,C008142,P012260,2024-07-02,119.35,0.0,119.35,119.35,0.0,Paid,Cash,No
INV0011825,A0017681,CL004,C001844,P002772,2024-05-31,132.36,9.27,141.63,141.63,0.0,Paid,Credit Card,No
INV0011826,A0017682,CL011,C001942,P002919,2024-01-20,36.12,0.0,36.12,36.12,0.0,Paid,Debit Card,No
INV0011827,A0017684,CL005,C006149,P009250,2024-05-17,687.83,48.15,735.98,735.98,0.0,Paid,Debit Card,No
INV0011828,A0017685,CL011,C003731,P005558,2025-05-03,213.62,14.95,228.57,228.57,0.0,Paid,Debit Card,No
INV0011829,A0017686,CL001,C008307,P012505,2025-05-01,121.24,8.49,129.73,129.73,0.0,Paid,Pet Insurance,No
INV0011830,A0017687,CL003,C007590,P011412,2024-09-09,214.25,0.0,214.25,214.25,0.0,Paid,Debit Card,No
INV0011831,A0017689,CL008,C003663,P005463,2024-04-02,541.19,0.0,541.19,541.19,0.0,Paid,Pet Insurance,Yes
INV0011832,A0017690,CL010,C005749,P008633,2024-02-14,324.24,0.0,324.24,324.24,0.0,Paid,Online Payment,No
INV0011833,A0017694,CL008,C006868,P010342,2024-10-14,357.44,0.0,357.44,357.44,0.0,Paid,CareCredit,No
INV0011834,A0017695,CL004,C007653,P011515,2025-11-01,259.48,0.0,259.48,259.48,0.0,Paid,Credit Card,No
INV0011835,A0017698,CL012,C007929,P011929,2025-09-24,68.59,0.0,68.59,68.59,0.0,Paid,Debit Card,No
INV0011836,A0017699,CL011,C004961,P007432,2024-09-08,186.33,0.0,186.33,186.33,0.0,Paid,Credit Card,No
INV0011837,A0017700,CL002,C003143,P004719,2025-09-22,97.24,0.0,97.24,97.24,0.0,Paid,CareCredit,No
INV0011838,A0017702,CL002,C006690,P010060,2025-06-24,349.89,0.0,349.89,349.89,0.0,Paid,Cash,No
INV0011839,A0017704,CL007,C008006,P012053,2024-08-23,129.58,0.0,129.58,129.58,0.0,Paid,Cash,No
INV0011840,A0017705,CL004,C007839,P011796,2025-01-13,276.81,19.38,296.19,296.19,0.0,Paid,Cash,No
INV0011841,A0017706,CL008,C005357,P008027,2025-06-13,769.96,53.9,823.86,823.86,0.0,Paid,Cash,No
INV0011842,A0017707,CL001,C007677,P011550,2025-01-19,125.69,8.8,134.49,134.49,0.0,Paid,Credit Card,No
INV0011843,A0017708,CL011,C005711,P008563,2024-06-15,176.82,12.38,189.2,189.2,0.0,Paid,Cash,No
INV0011844,A0017710,CL012,C006073,P009136,2024-09-30,871.41,0.0,871.41,871.41,0.0,Paid,Cash,No
