InvoiceLineID,InvoiceID,AppointmentID,ServiceID,Quantity,UnitPrice,DiscountAmount,LineTotal,RevenueCategory
IL00031184,INV0011404,A0017042,SV006,1,33.26,3.33,29.93,Preventive
IL00031185,INV0011405,A0017043,SV002,1,97.28,9.73,87.55,Medical
IL00031186,INV0011405,A0017043,SV034,1,62.77,3.14,59.63,Rehabilitation
IL00031187,INV0011406,A0017044,SV025,1,23.55,1.18,22.37,Grooming
IL00031188,INV0011406,A0017044,SV005,1,100.71,0.0,100.71,Preventive
IL00031189,INV0011406,A0017044,SV001,1,75.93,0.0,75.93,Preventive
IL00031190,INV0011407,A0017045,SV011,1,242.83,0.0,242.83,Imaging
IL00031191,INV0011407,A0017045,SV002,1,104.97,0.0,104.97,Medical
IL00031192,INV0011408,A0017046,SV029,1,40.78,0.0,40.78,Treatment
IL00031193,INV0011408,A0017046,SV026,1,60.73,0.0,60.73,Diagnostics
IL00031194,INV0011408,A0017046,SV011,1,208.49,20.85,187.64,Imaging
IL00031195,INV0011409,A0017047,SV022,1,141.71,0.0,141.71,Treatment
IL00031196,INV0011409,A0017047,SV002,1,94.53,0.0,94.53,Medical
IL00031197,INV0011409,A0017047,SV027,1,62.3,3.12,59.18,Diagnostics
IL00031198,INV0011410,A0017048,SV006,1,33.11,0.0,33.11,Preventive
IL00031199,INV0011410,A0017048,SV005,1,105.93,0.0,105.93,Preventive
IL00031200,INV0011410,A0017048,SV001,1,78.37,0.0,78.37,Preventive
IL00031201,INV0011410,A0017048,SV004,1,123.76,0.0,123.76,Preventive
IL00031202,INV0011411,A0017049,SV026,1,64.78,3.24,61.54,Diagnostics
IL00031203,INV0011411,A0017049,SV029,1,38.52,0.0,38.52,Treatment
IL00031204,INV0011411,A0017049,SV022,1,153.63,0.0,153.63,Treatment
IL00031205,INV0011411,A0017049,SV011,1,214.44,0.0,214.44,Imaging
IL00031206,INV0011412,A0017050,SV029,1,40.23,0.0,40.23,Treatment
IL00031207,INV0011413,A0017051,SV022,1,133.66,0.0,133.66,Treatment
IL00031208,INV0011413,A0017051,SV023,1,426.5,0.0,426.5,Hospitalization
IL00031209,INV0011413,A0017051,SV021,1,483.03,0.0,483.03,Emergency
IL00031210,INV0011414,A0017053,SV011,1,231.63,0.0,231.63,Imaging
IL00031211,INV0011414,A0017053,SV039,1,293.97,0.0,293.97,Specialty
IL00031212,INV0011414,A0017053,SV037,1,268.42,0.0,268.42,Specialty
IL00031213,INV0011414,A0017053,SV040,1,268.34,0.0,268.34,Specialty
IL00031214,INV0011415,A0017054,SV029,1,38.72,3.87,34.85,Treatment
IL00031215,INV0011415,A0017054,SV002,1,88.31,0.0,88.31,Medical
IL00031216,INV0011415,A0017054,SV034,1,60.4,0.0,60.4,Rehabilitation
IL00031217,INV0011416,A0017056,SV022,1,137.57,0.0,137.57,Treatment
IL00031218,INV0011416,A0017056,SV010,1,66.51,0.0,66.51,Diagnostics
IL00031219,INV0011417,A0017057,SV026,1,58.03,2.9,55.13,Diagnostics
IL00031220,INV0011417,A0017057,SV011,1,212.22,0.0,212.22,Imaging
IL00031221,INV0011417,A0017057,SV027,1,63.04,0.0,63.04,Diagnostics
IL00031222,INV0011418,A0017058,SV029,1,36.2,1.81,34.39,Treatment
IL00031223,INV0011418,A0017058,SV002,1,96.26,0.0,96.26,Medical
IL00031224,INV0011418,A0017058,SV027,1,69.3,6.93,62.37,Diagnostics
IL00031225,INV0011419,A0017059,SV004,1,112.17,0.0,112.17,Preventive
IL00031226,INV0011419,A0017059,SV001,1,72.0,7.2,64.8,Preventive
IL00031227,INV0011419,A0017059,SV005,1,104.57,10.46,94.11,Preventive
IL00031228,INV0011420,A0017060,SV004,1,127.3,0.0,127.3,Preventive
IL00031229,INV0011420,A0017060,SV006,1,36.21,0.0,36.21,Preventive
IL00031230,INV0011420,A0017060,SV024,1,61.38,3.07,58.31,Preventive
IL00031231,INV0011420,A0017060,SV007,1,51.75,2.59,49.16,Diagnostics
IL00031232,INV0011421,A0017064,SV015,1,342.92,34.29,308.63,Dental
IL00031233,INV0011421,A0017064,SV013,1,497.7,24.89,472.81,Dental
IL00031234,INV0011422,A0017065,SV001,1,73.41,7.34,66.07,Preventive
IL00031235,INV0011423,A0017070,SV001,1,71.87,3.59,68.28,Preventive
IL00031236,INV0011423,A0017070,SV004,1,125.59,0.0,125.59,Preventive
IL00031237,INV0011424,A0017071,SV024,1,52.19,0.0,52.19,Preventive
IL00031238,INV0011424,A0017071,SV006,1,37.79,0.0,37.79,Preventive
IL00031239,INV0011425,A0017073,SV001,1,73.61,0.0,73.61,Preventive
IL00031240,INV0011425,A0017073,SV005,1,113.38,0.0,113.38,Preventive
IL00031241,INV0011425,A0017073,SV004,1,125.29,12.53,112.76,Preventive
IL00031242,INV0011426,A0017074,SV029,1,42.16,2.11,40.05,Treatment
IL00031243,INV0011426,A0017074,SV002,1,103.94,10.39,93.55,Medical
IL00031244,INV0011427,A0017075,SV011,1,233.38,0.0,233.38,Imaging
IL00031245,INV0011427,A0017075,SV021,1,467.37,23.37,444.0,Emergency
IL00031246,INV0011427,A0017075,SV003,1,159.83,0.0,159.83,Emergency
IL00031247,INV0011427,A0017075,SV029,1,41.34,0.0,41.34,Treatment
IL00031248,INV0011427,A0017075,SV023,1,383.0,38.3,344.7,Hospitalization
IL00031249,INV0011428,A0017077,SV011,1,222.0,0.0,222.0,Imaging
IL00031250,INV0011429,A0017078,SV010,1,63.87,6.39,57.48,Diagnostics
IL00031251,INV0011429,A0017078,SV022,1,146.82,14.68,132.14,Treatment
IL00031252,INV0011429,A0017078,SV027,1,65.54,0.0,65.54,Diagnostics
IL00031253,INV0011429,A0017078,SV009,1,205.23,0.0,205.23,Diagnostics
IL00031254,INV0011429,A0017078,SV011,1,231.04,11.55,219.49,Imaging
IL00031255,INV0011430,A0017080,SV001,1,73.22,0.0,73.22,Preventive
IL00031256,INV0011430,A0017080,SV008,1,42.65,0.0,42.65,Diagnostics
IL00031257,INV0011431,A0017082,SV016,1,485.81,48.58,437.23,Surgery
IL00031258,INV0011431,A0017082,SV017,1,407.5,0.0,407.5,Surgery
IL00031259,INV0011431,A0017082,SV018,1,301.09,0.0,301.09,Surgery
IL00031260,INV0011432,A0017083,SV010,1,67.42,0.0,67.42,Diagnostics
IL00031261,INV0011432,A0017083,SV026,1,58.09,0.0,58.09,Diagnostics
IL00031262,INV0011432,A0017083,SV027,1,63.6,6.36,57.24,Diagnostics
IL00031263,INV0011432,A0017083,SV011,1,238.09,0.0,238.09,Imaging
IL00031264,INV0011433,A0017087,SV034,1,67.37,0.0,67.37,Rehabilitation
IL00031265,INV0011434,A0017090,SV024,1,58.61,0.0,58.61,Preventive
IL00031266,INV0011434,A0017090,SV005,1,103.29,5.16,98.13,Preventive
IL00031267,INV0011435,A0017091,SV022,1,158.46,0.0,158.46,Treatment
IL00031268,INV0011435,A0017091,SV026,1,61.03,3.05,57.98,Diagnostics
IL00031269,INV0011435,A0017091,SV010,1,69.93,0.0,69.93,Diagnostics
IL00031270,INV0011435,A0017091,SV027,1,65.33,6.53,58.8,Diagnostics
IL00031271,INV0011435,A0017091,SV029,1,36.59,0.0,36.59,Treatment
IL00031272,INV0011436,A0017092,SV029,1,40.79,0.0,40.79,Treatment
IL00031273,INV0011436,A0017092,SV002,1,90.77,0.0,90.77,Medical
IL00031274,INV0011436,A0017092,SV011,1,239.91,0.0,239.91,Imaging
IL00031275,INV0011437,A0017095,SV002,1,94.53,0.0,94.53,Medical
IL00031276,INV0011438,A0017096,SV010,1,64.74,0.0,64.74,Diagnostics
IL00031277,INV0011438,A0017096,SV009,1,193.69,9.68,184.01,Diagnostics
IL00031278,INV0011438,A0017096,SV029,1,38.82,0.0,38.82,Treatment
IL00031279,INV0011438,A0017096,SV002,1,90.7,0.0,90.7,Medical
IL00031280,INV0011438,A0017096,SV027,1,66.37,0.0,66.37,Diagnostics
IL00031281,INV0011439,A0017099,SV014,1,170.78,0.0,170.78,Dental
IL00031282,INV0011439,A0017099,SV022,1,161.48,8.07,153.41,Treatment
IL00031283,INV0011439,A0017099,SV013,1,567.79,56.78,511.01,Dental
IL00031284,INV0011440,A0017103,SV011,1,242.48,24.25,218.23,Imaging
IL00031285,INV0011440,A0017103,SV023,1,385.97,38.6,347.37,Hospitalization
IL00031286,INV0011440,A0017103,SV003,1,168.84,0.0,168.84,Emergency
IL00031287,INV0011440,A0017103,SV009,1,199.79,9.99,189.8,Diagnostics
IL00031288,INV0011441,A0017108,SV026,1,57.88,0.0,57.88,Diagnostics
IL00031289,INV0011441,A0017108,SV027,1,68.75,0.0,68.75,Diagnostics
IL00031290,INV0011441,A0017108,SV010,1,68.31,3.42,64.89,Diagnostics
IL00031291,INV0011442,A0017109,SV010,1,67.85,0.0,67.85,Diagnostics
IL00031292,INV0011442,A0017109,SV022,1,149.09,0.0,149.09,Treatment
IL00031293,INV0011443,A0017110,SV029,1,36.0,0.0,36.0,Treatment
IL00031294,INV0011443,A0017110,SV009,1,205.54,10.28,195.26,Diagnostics
IL00031295,INV0011444,A0017111,SV022,1,156.9,0.0,156.9,Treatment
IL00031296,INV0011445,A0017112,SV009,1,182.26,0.0,182.26,Diagnostics
IL00031297,INV0011445,A0017112,SV010,1,61.78,0.0,61.78,Diagnostics
IL00031298,INV0011445,A0017112,SV029,1,39.31,0.0,39.31,Treatment
IL00031299,INV0011445,A0017112,SV002,1,102.44,5.12,97.32,Medical
IL00031300,INV0011445,A0017112,SV022,1,145.94,0.0,145.94,Treatment
IL00031301,INV0011446,A0017116,SV011,1,240.31,24.03,216.28,Imaging
IL00031302,INV0011447,A0017120,SV008,1,40.89,0.0,40.89,Diagnostics
IL00031303,INV0011448,A0017123,SV029,1,35.21,1.76,33.45,Treatment
IL00031304,INV0011448,A0017123,SV009,1,182.88,18.29,164.59,Diagnostics
IL00031305,INV0011448,A0017123,SV010,1,68.23,3.41,64.82,Diagnostics
IL00031306,INV0011449,A0017125,SV027,1,57.73,0.0,57.73,Diagnostics
IL00031307,INV0011449,A0017125,SV029,1,40.26,0.0,40.26,Treatment
IL00031308,INV0011449,A0017125,SV026,1,54.37,2.72,51.65,Diagnostics
IL00031309,INV0011450,A0017126,SV002,1,105.4,10.54,94.86,Medical
IL00031310,INV0011450,A0017126,SV029,1,36.7,0.0,36.7,Treatment
IL00031311,INV0011450,A0017126,SV034,1,61.06,0.0,61.06,Rehabilitation
IL00031312,INV0011451,A0017128,SV014,1,170.26,17.03,153.23,Dental
IL00031313,INV0011451,A0017128,SV013,1,520.35,0.0,520.35,Dental
IL00031314,INV0011451,A0017128,SV022,1,142.34,0.0,142.34,Treatment
IL00031315,INV0011451,A0017128,SV015,1,339.95,17.0,322.95,Dental
IL00031316,INV0011452,A0017129,SV006,1,36.3,0.0,36.3,Preventive
IL00031317,INV0011452,A0017129,SV007,1,45.93,2.3,43.63,Diagnostics
IL00031318,INV0011453,A0017132,SV001,1,82.84,0.0,82.84,Preventive
IL00031319,INV0011453,A0017132,SV008,1,42.55,4.25,38.3,Diagnostics
IL00031320,INV0011453,A0017132,SV006,1,34.22,0.0,34.22,Preventive
IL00031321,INV0011453,A0017132,SV004,1,112.38,5.62,106.76,Preventive
IL00031322,INV0011454,A0017133,SV015,1,303.36,0.0,303.36,Dental
IL00031323,INV0011454,A0017133,SV013,1,505.22,0.0,505.22,Dental
IL00031324,INV0011454,A0017133,SV009,1,178.83,8.94,169.89,Diagnostics
IL00031325,INV0011455,A0017135,SV011,1,227.03,11.35,215.68,Imaging
IL00031326,INV0011455,A0017135,SV029,1,41.2,0.0,41.2,Treatment
IL00031327,INV0011455,A0017135,SV022,1,138.05,0.0,138.05,Treatment
IL00031328,INV0011455,A0017135,SV009,1,195.74,19.57,176.17,Diagnostics
IL00031329,INV0011456,A0017136,SV022,1,157.2,7.86,149.34,Treatment
IL00031330,INV0011456,A0017136,SV029,1,39.85,0.0,39.85,Treatment
IL00031331,INV0011457,A0017137,SV025,1,24.58,2.46,22.12,Grooming
IL00031332,INV0011457,A0017137,SV004,1,115.88,0.0,115.88,Preventive
IL00031333,INV0011457,A0017137,SV001,1,75.21,0.0,75.21,Preventive
IL00031334,INV0011458,A0017138,SV027,1,63.64,0.0,63.64,Diagnostics
IL00031335,INV0011458,A0017138,SV029,1,35.11,1.76,33.35,Treatment
IL00031336,INV0011458,A0017138,SV010,1,61.32,0.0,61.32,Diagnostics
IL00031337,INV0011459,A0017140,SV029,1,36.76,1.84,34.92,Treatment
IL00031338,INV0011459,A0017140,SV010,1,70.2,7.02,63.18,Diagnostics
IL00031339,INV0011459,A0017140,SV027,1,68.86,6.89,61.97,Diagnostics
IL00031340,INV0011460,A0017141,SV002,1,103.38,0.0,103.38,Medical
IL00031341,INV0011460,A0017141,SV026,1,54.5,0.0,54.5,Diagnostics
IL00031342,INV0011461,A0017144,SV010,1,62.86,0.0,62.86,Diagnostics
IL00031343,INV0011461,A0017144,SV029,1,38.56,0.0,38.56,Treatment
IL00031344,INV0011461,A0017144,SV011,1,237.91,0.0,237.91,Imaging
IL00031345,INV0011461,A0017144,SV027,1,61.58,0.0,61.58,Diagnostics
IL00031346,INV0011461,A0017144,SV002,1,97.55,9.76,87.79,Medical
IL00031347,INV0011462,A0017145,SV005,1,107.46,0.0,107.46,Preventive
IL00031348,INV0011462,A0017145,SV025,1,22.65,0.0,22.65,Grooming
IL00031349,INV0011462,A0017145,SV006,1,35.76,0.0,35.76,Preventive
IL00031350,INV0011463,A0017147,SV025,1,22.96,0.0,22.96,Grooming
IL00031351,INV0011463,A0017147,SV004,1,113.9,0.0,113.9,Preventive
IL00031352,INV0011463,A0017147,SV006,1,32.38,0.0,32.38,Preventive
IL00031353,INV0011463,A0017147,SV005,1,116.15,0.0,116.15,Preventive
IL00031354,INV0011463,A0017147,SV024,1,53.6,0.0,53.6,Preventive
IL00031355,INV0011464,A0017148,SV007,1,44.44,0.0,44.44,Diagnostics
IL00031356,INV0011464,A0017148,SV024,1,59.09,0.0,59.09,Preventive
IL00031357,INV0011464,A0017148,SV025,1,23.18,0.0,23.18,Grooming
IL00031358,INV0011464,A0017148,SV008,1,47.03,2.35,44.68,Diagnostics
IL00031359,INV0011465,A0017149,SV011,1,203.21,0.0,203.21,Imaging
IL00031360,INV0011465,A0017149,SV021,1,455.15,0.0,455.15,Emergency
IL00031361,INV0011466,A0017150,SV027,1,66.98,0.0,66.98,Diagnostics
IL00031362,INV0011466,A0017150,SV011,1,219.46,0.0,219.46,Imaging
IL00031363,INV0011466,A0017150,SV010,1,71.39,0.0,71.39,Diagnostics
IL00031364,INV0011466,A0017150,SV002,1,98.95,0.0,98.95,Medical
IL00031365,INV0011467,A0017152,SV005,1,100.42,0.0,100.42,Preventive
IL00031366,INV0011467,A0017152,SV004,1,107.93,0.0,107.93,Preventive
IL00031367,INV0011468,A0017153,SV009,1,179.36,0.0,179.36,Diagnostics
IL00031368,INV0011468,A0017153,SV012,1,465.01,0.0,465.01,Imaging
IL00031369,INV0011468,A0017153,SV037,1,232.07,11.6,220.47,Specialty
IL00031370,INV0011469,A0017154,SV008,1,41.38,0.0,41.38,Diagnostics
IL00031371,INV0011470,A0017156,SV001,1,82.85,4.14,78.71,Preventive
IL00031372,INV0011470,A0017156,SV007,1,49.72,0.0,49.72,Diagnostics
IL00031373,INV0011471,A0017157,SV004,1,105.99,0.0,105.99,Preventive
IL00031374,INV0011471,A0017157,SV007,1,46.17,0.0,46.17,Diagnostics
IL00031375,INV0011471,A0017157,SV008,1,44.02,0.0,44.02,Diagnostics
IL00031376,INV0011471,A0017157,SV005,1,109.48,0.0,109.48,Preventive
IL00031377,INV0011472,A0017158,SV016,1,526.5,0.0,526.5,Surgery
IL00031378,INV0011472,A0017158,SV019,1,249.19,0.0,249.19,Surgery
IL00031379,INV0011472,A0017158,SV009,1,183.89,9.19,174.7,Diagnostics
IL00031380,INV0011472,A0017158,SV020,1,694.76,0.0,694.76,Surgery
IL00031381,INV0011473,A0017160,SV002,1,103.87,0.0,103.87,Medical
IL00031382,INV0011473,A0017160,SV034,1,68.93,3.45,65.48,Rehabilitation
IL00031383,INV0011473,A0017160,SV029,1,36.31,0.0,36.31,Treatment
IL00031384,INV0011474,A0017161,SV007,1,52.11,0.0,52.11,Diagnostics
IL00031385,INV0011474,A0017161,SV004,1,120.76,0.0,120.76,Preventive
IL00031386,INV0011474,A0017161,SV006,1,33.96,0.0,33.96,Preventive
IL00031387,INV0011474,A0017161,SV005,1,99.44,0.0,99.44,Preventive
IL00031388,INV0011475,A0017162,SV001,1,82.84,0.0,82.84,Preventive
IL00031389,INV0011475,A0017162,SV004,1,124.82,0.0,124.82,Preventive
IL00031390,INV0011475,A0017162,SV005,1,109.25,0.0,109.25,Preventive
IL00031391,INV0011476,A0017163,SV009,1,189.59,0.0,189.59,Diagnostics
IL00031392,INV0011477,A0017164,SV009,1,190.32,0.0,190.32,Diagnostics
IL00031393,INV0011477,A0017164,SV019,1,238.31,0.0,238.31,Surgery
IL00031394,INV0011477,A0017164,SV022,1,156.17,15.62,140.55,Treatment
IL00031395,INV0011478,A0017167,SV001,1,71.54,0.0,71.54,Preventive
IL00031396,INV0011478,A0017167,SV004,1,109.28,0.0,109.28,Preventive
IL00031397,INV0011479,A0017169,SV009,1,194.57,0.0,194.57,Diagnostics
IL00031398,INV0011479,A0017169,SV011,1,246.37,12.32,234.05,Imaging
IL00031399,INV0011479,A0017169,SV040,1,294.24,0.0,294.24,Specialty
IL00031400,INV0011480,A0017170,SV024,1,59.19,0.0,59.19,Preventive
IL00031401,INV0011480,A0017170,SV025,1,26.68,0.0,26.68,Grooming
IL00031402,INV0011480,A0017170,SV008,1,39.97,4.0,35.97,Diagnostics
IL00031403,INV0011481,A0017173,SV002,1,104.34,5.22,99.12,Medical
IL00031404,INV0011482,A0017174,SV006,1,35.68,0.0,35.68,Preventive
IL00031405,INV0011482,A0017174,SV005,1,108.07,0.0,108.07,Preventive
IL00031406,INV0011483,A0017175,SV004,1,105.88,0.0,105.88,Preventive
IL00031407,INV0011483,A0017175,SV001,1,72.22,0.0,72.22,Preventive
IL00031408,INV0011483,A0017175,SV024,1,59.96,0.0,59.96,Preventive
IL00031409,INV0011484,A0017177,SV029,1,36.33,0.0,36.33,Treatment
IL00031410,INV0011484,A0017177,SV011,1,241.07,24.11,216.96,Imaging
IL00031411,INV0011484,A0017177,SV009,1,205.9,0.0,205.9,Diagnostics
IL00031412,INV0011484,A0017177,SV022,1,140.88,14.09,126.79,Treatment
IL00031413,INV0011485,A0017178,SV038,1,237.83,0.0,237.83,Specialty
IL00031414,INV0011485,A0017178,SV039,1,274.46,13.72,260.74,Specialty
IL00031415,INV0011485,A0017178,SV040,1,319.26,15.96,303.3,Specialty
IL00031416,INV0011486,A0017179,SV011,1,228.59,22.86,205.73,Imaging
IL00031417,INV0011486,A0017179,SV009,1,186.92,0.0,186.92,Diagnostics
IL00031418,INV0011486,A0017179,SV021,1,491.3,0.0,491.3,Emergency
IL00031419,INV0011487,A0017180,SV023,1,419.47,0.0,419.47,Hospitalization
IL00031420,INV0011488,A0017181,SV024,1,53.99,2.7,51.29,Preventive
IL00031421,INV0011488,A0017181,SV025,1,26.49,2.65,23.84,Grooming
IL00031422,INV0011489,A0017182,SV016,1,510.37,51.04,459.33,Surgery
IL00031423,INV0011489,A0017182,SV019,1,230.04,0.0,230.04,Surgery
IL00031424,INV0011490,A0017183,SV004,1,111.1,0.0,111.1,Preventive
IL00031425,INV0011491,A0017184,SV006,1,36.84,0.0,36.84,Preventive
IL00031426,INV0011491,A0017184,SV024,1,53.71,0.0,53.71,Preventive
IL00031427,INV0011492,A0017185,SV023,1,377.83,18.89,358.94,Hospitalization
IL00031428,INV0011492,A0017185,SV016,1,450.1,45.01,405.09,Surgery
IL00031429,INV0011493,A0017187,SV011,1,234.43,23.44,210.99,Imaging
IL00031430,INV0011493,A0017187,SV022,1,149.55,0.0,149.55,Treatment
IL00031431,INV0011494,A0017188,SV040,1,268.12,13.41,254.71,Specialty
IL00031432,INV0011494,A0017188,SV038,1,231.13,0.0,231.13,Specialty
IL00031433,INV0011495,A0017189,SV011,1,207.82,0.0,207.82,Imaging
IL00031434,INV0011495,A0017189,SV021,1,484.83,48.48,436.35,Emergency
IL00031435,INV0011495,A0017189,SV023,1,396.2,0.0,396.2,Hospitalization
IL00031436,INV0011496,A0017190,SV006,1,36.3,0.0,36.3,Preventive
IL00031437,INV0011496,A0017190,SV005,1,115.08,11.51,103.57,Preventive
IL00031438,INV0011497,A0017191,SV015,1,318.55,31.86,286.69,Dental
IL00031439,INV0011498,A0017193,SV022,1,161.58,0.0,161.58,Treatment
IL00031440,INV0011498,A0017193,SV011,1,235.28,0.0,235.28,Imaging
IL00031441,INV0011498,A0017193,SV009,1,181.11,0.0,181.11,Diagnostics
IL00031442,INV0011499,A0017194,SV009,1,202.03,0.0,202.03,Diagnostics
IL00031443,INV0011499,A0017194,SV027,1,60.72,0.0,60.72,Diagnostics
IL00031444,INV0011499,A0017194,SV022,1,143.55,0.0,143.55,Treatment
IL00031445,INV0011499,A0017194,SV002,1,94.19,0.0,94.19,Medical
IL00031446,INV0011499,A0017194,SV010,1,70.61,3.53,67.08,Diagnostics
IL00031447,INV0011500,A0017196,SV001,1,76.4,3.82,72.58,Preventive
IL00031448,INV0011501,A0017197,SV011,1,212.78,10.64,202.14,Imaging
IL00031449,INV0011501,A0017197,SV002,1,91.11,9.11,82.0,Medical
IL00031450,INV0011502,A0017199,SV001,1,74.73,0.0,74.73,Preventive
IL00031451,INV0011503,A0017200,SV008,1,41.05,4.1,36.95,Diagnostics
IL00031452,INV0011504,A0017201,SV022,1,160.74,0.0,160.74,Treatment
IL00031453,INV0011505,A0017202,SV007,1,46.61,0.0,46.61,Diagnostics
IL00031454,INV0011505,A0017202,SV001,1,77.47,0.0,77.47,Preventive
IL00031455,INV0011505,A0017202,SV008,1,39.19,0.0,39.19,Diagnostics
IL00031456,INV0011505,A0017202,SV004,1,127.99,0.0,127.99,Preventive
IL00031457,INV0011505,A0017202,SV024,1,51.66,0.0,51.66,Preventive
IL00031458,INV0011506,A0017203,SV023,1,415.49,0.0,415.49,Hospitalization
IL00031459,INV0011506,A0017203,SV011,1,242.43,12.12,230.31,Imaging
IL00031460,INV0011506,A0017203,SV021,1,470.49,0.0,470.49,Emergency
IL00031461,INV0011506,A0017203,SV003,1,183.66,0.0,183.66,Emergency
IL00031462,INV0011506,A0017203,SV022,1,135.19,6.76,128.43,Treatment
IL00031463,INV0011507,A0017205,SV006,1,36.81,3.68,33.13,Preventive
IL00031464,INV0011507,A0017205,SV004,1,121.34,0.0,121.34,Preventive
IL00031465,INV0011507,A0017205,SV005,1,114.1,5.71,108.39,Preventive
IL00031466,INV0011508,A0017206,SV029,1,37.38,3.74,33.64,Treatment
IL00031467,INV0011508,A0017206,SV027,1,62.79,6.28,56.51,Diagnostics
IL00031468,INV0011508,A0017206,SV026,1,61.8,0.0,61.8,Diagnostics
IL00031469,INV0011508,A0017206,SV002,1,102.94,0.0,102.94,Medical
IL00031470,INV0011509,A0017207,SV013,1,587.25,29.36,557.89,Dental
IL00031471,INV0011509,A0017207,SV014,1,152.25,0.0,152.25,Dental
IL00031472,INV0011510,A0017208,SV010,1,70.3,0.0,70.3,Diagnostics
IL00031473,INV0011510,A0017208,SV029,1,42.14,0.0,42.14,Treatment
IL00031474,INV0011511,A0017209,SV002,1,101.36,0.0,101.36,Medical
IL00031475,INV0011511,A0017209,SV011,1,220.02,0.0,220.02,Imaging
IL00031476,INV0011511,A0017209,SV026,1,55.6,0.0,55.6,Diagnostics
IL00031477,INV0011512,A0017210,SV010,1,63.32,0.0,63.32,Diagnostics
IL00031478,INV0011513,A0017211,SV006,1,33.06,1.65,31.41,Preventive
IL00031479,INV0011513,A0017211,SV025,1,22.62,0.0,22.62,Grooming
IL00031480,INV0011514,A0017213,SV016,1,454.0,45.4,408.6,Surgery
IL00031481,INV0011514,A0017213,SV019,1,247.34,0.0,247.34,Surgery
IL00031482,INV0011515,A0017214,SV002,1,105.1,0.0,105.1,Medical
IL00031483,INV0011515,A0017214,SV010,1,70.37,0.0,70.37,Diagnostics
IL00031484,INV0011515,A0017214,SV029,1,36.51,0.0,36.51,Treatment
IL00031485,INV0011515,A0017214,SV027,1,67.65,0.0,67.65,Diagnostics
IL00031486,INV0011516,A0017216,SV006,1,34.07,3.41,30.66,Preventive
IL00031487,INV0011516,A0017216,SV007,1,50.2,0.0,50.2,Diagnostics
IL00031488,INV0011516,A0017216,SV025,1,26.42,0.0,26.42,Grooming
IL00031489,INV0011516,A0017216,SV005,1,99.54,0.0,99.54,Preventive
IL00031490,INV0011517,A0017217,SV022,1,138.03,13.8,124.23,Treatment
IL00031491,INV0011517,A0017217,SV027,1,68.91,0.0,68.91,Diagnostics
IL00031492,INV0011517,A0017217,SV026,1,61.04,3.05,57.99,Diagnostics
IL00031493,INV0011518,A0017218,SV029,1,38.12,0.0,38.12,Treatment
IL00031494,INV0011518,A0017218,SV002,1,102.33,0.0,102.33,Medical
IL00031495,INV0011519,A0017220,SV004,1,118.75,0.0,118.75,Preventive
IL00031496,INV0011519,A0017220,SV005,1,107.66,0.0,107.66,Preventive
IL00031497,INV0011519,A0017220,SV006,1,35.67,0.0,35.67,Preventive
IL00031498,INV0011520,A0017222,SV001,1,83.44,0.0,83.44,Preventive
IL00031499,INV0011520,A0017222,SV005,1,115.37,11.54,103.83,Preventive
IL00031500,INV0011520,A0017222,SV004,1,106.69,10.67,96.02,Preventive
IL00031501,INV0011520,A0017222,SV006,1,34.72,0.0,34.72,Preventive
IL00031502,INV0011521,A0017223,SV029,1,39.16,0.0,39.16,Treatment
IL00031503,INV0011521,A0017223,SV002,1,95.7,9.57,86.13,Medical
IL00031504,INV0011521,A0017223,SV034,1,67.73,0.0,67.73,Rehabilitation
