PetID,ClientID,PetName,Species,Breed,Sex,SpayedNeutered,DateOfBirth,WeightLbs,InsuranceStatus,ChronicCondition,PetStatus
P008013,C005346,Duke,Dog,Australian Shepherd,Female,Yes,2018-07-01,59.3,Not Insured,None,Deceased
P008014,C005346,Hazel,Dog,Poodle,Female,Yes,2025-04-20,38.4,Not Insured,None,Active
P008015,C005347,Rocky,Rabbit,Holland Lop,Female,Yes,2014-09-21,1.4,Not Insured,None,Active
P008016,C005348,Luna,Dog,Beagle,Male,Yes,2020-09-05,78.9,Insured,None,Active
P008017,C005349,Blue,Cat,Maine Coon,Female,Yes,2020-02-13,12.7,Not Insured,Kidney Disease,Active
P008018,C005350,Bella,Rabbit,Holland Lop,Male,Yes,2020-05-24,2.1,Insured,None,Active
P008019,C005351,Blue,Dog,Golden Retriever,Male,Yes,2021-08-02,59.6,Not Insured,None,Active
P008020,C005351,Penny,Cat,Ragdoll,Female,Yes,2025-04-08,6.0,Insured,None,Active
P008021,C005352,Bailey,Dog,French Bulldog,Female,Yes,2016-04-23,82.3,Insured,Arthritis,Inactive
P008022,C005353,Rocky,Dog,Labrador Retriever,Female,Yes,2022-12-24,71.7,Not Insured,None,Active
P008023,C005354,Ginger,Dog,Chihuahua,Male,Yes,2020-04-06,35.9,Insured,None,Active
P008024,C005354,Sadie,Dog,French Bulldog,Male,Yes,2022-07-21,75.5,Not Insured,None,Active
P008025,C005355,Coco,Dog,German Shepherd,Male,Yes,2018-07-27,59.4,Not Insured,None,Active
P008026,C005356,Bella,Cat,Bengal,Female,Yes,2019-02-17,12.7,Not Insured,Allergies,Active
P008027,C005357,Blue,Dog,Labrador Retriever,Female,Yes,2018-06-13,4.9,Insured,Seizure Disorder,Active
P008028,C005357,Duke,Cat,Bengal,Female,Yes,2023-03-18,11.9,Insured,None,Active
P008029,C005358,Max,Dog,German Shepherd,Female,Yes,2023-02-25,33.1,Insured,Diabetes,Active
P008030,C005359,Nala,Dog,Mixed Breed,Male,No,2025-04-10,84.4,Not Insured,Heart Disease,Active
P008031,C005360,Lola,Dog,Labrador Retriever,Male,Yes,2020-02-16,5.3,Not Insured,None,Active
P008032,C005361,Coco,Dog,French Bulldog,Male,No,2023-09-05,50.9,Not Insured,None,Active
P008033,C005361,Willow,Dog,Beagle,Male,Yes,2025-06-24,60.3,Not Insured,None,Active
P008034,C005362,Luna,Dog,Poodle,Female,Yes,2020-10-12,91.7,Not Insured,Allergies,Active
P008035,C005362,Lola,Dog,Chihuahua,Female,Yes,2012-08-04,50.2,Insured,Kidney Disease,Active
P008036,C005363,Tucker,Rabbit,Holland Lop,Male,Yes,2017-10-02,8.1,Not Insured,None,Active
P008037,C005363,Bear,Cat,Domestic Longhair,Male,Yes,2017-02-09,18.6,Insured,None,Active
P008038,C005364,Ruby,Cat,Maine Coon,Female,Yes,2017-07-29,5.3,Not Insured,Allergies,Active
P008039,C005365,Duke,Dog,Poodle,Male,No,2017-12-10,41.5,Not Insured,None,Active
P008040,C005366,Blue,Dog,French Bulldog,Male,Yes,2024-08-11,96.2,Not Insured,None,Active
P008041,C005366,Coco,Dog,Labrador Retriever,Female,Yes,2018-11-30,85.3,Insured,None,Active
P008042,C005367,Daisy,Dog,Golden Retriever,Male,Yes,2024-02-18,54.8,Insured,Allergies,Active
P008043,C005367,Cooper,Dog,Boxer,Male,No,2015-05-24,42.2,Not Insured,Heart Disease,Active
P008044,C005368,Coco,Cat,Persian,Male,No,2022-07-01,11.4,Not Insured,None,Active
P008045,C005368,Duke,Dog,Chihuahua,Male,Yes,2024-09-02,99.2,Not Insured,Arthritis,Active
P008046,C005368,Pepper,Cat,Russian Blue,Male,Yes,2023-03-23,10.4,Not Insured,None,Active
P008047,C005369,Winston,Dog,Golden Retriever,Female,No,2009-12-30,16.9,Not Insured,Heart Disease,Active
P008048,C005370,Cooper,Cat,Siamese,Male,Yes,2020-02-14,16.6,Not Insured,None,Active
P008049,C005371,Bailey,Cat,Russian Blue,Female,Yes,2017-12-29,19.5,Not Insured,None,Active
P008050,C005371,Bella,Dog,Great Dane,Male,Yes,2013-12-14,78.1,Not Insured,Kidney Disease,Active
P008051,C005372,Buddy,Cat,Russian Blue,Male,Yes,2024-03-15,14.6,Insured,None,Inactive
P008052,C005372,Bella,Dog,Yorkshire Terrier,Male,Yes,2019-07-27,21.4,Not Insured,Seizure Disorder,Active
P008053,C005373,Bear,Cat,Maine Coon,Female,Yes,2016-04-15,11.8,Not Insured,Arthritis,Inactive
P008054,C005373,Molly,Dog,Beagle,Female,Yes,2025-10-24,25.6,Not Insured,Diabetes,Active
P008055,C005374,Milo,Dog,Chihuahua,Male,Yes,2014-05-29,37.6,Not Insured,None,Active
P008056,C005375,Jasper,Dog,Golden Retriever,Female,No,2014-09-02,50.5,Not Insured,Allergies,Inactive
P008057,C005376,Finn,Dog,Labrador Retriever,Male,Yes,2017-05-27,11.0,Insured,None,Active
P008058,C005376,Duke,Dog,Poodle,Male,Yes,2012-12-30,81.7,Insured,None,Active
P008059,C005377,Lucy,Dog,Beagle,Male,No,2024-02-23,85.3,Not Insured,Heart Disease,Active
P008060,C005378,Scout,Other,Rat,Female,Yes,2021-05-03,4.4,Not Insured,Diabetes,Active
P008061,C005379,Luna,Rabbit,Netherland Dwarf,Female,Yes,2025-12-12,7.1,Not Insured,None,Active
P008062,C005379,Blue,Cat,Bengal,Female,Yes,2011-03-30,10.0,Not Insured,None,Active
P008063,C005379,Teddy,Dog,Chihuahua,Female,Yes,2022-10-13,66.1,Not Insured,None,Active
P008064,C005380,Hazel,Dog,French Bulldog,Female,Yes,2015-07-23,6.7,Not Insured,None,Active
P008065,C005381,Coco,Dog,German Shepherd,Male,Yes,2022-01-15,60.2,Not Insured,None,Active
P008066,C005382,Nala,Cat,Domestic Longhair,Female,Yes,2014-12-22,6.3,Insured,None,Active
P008067,C005383,Stella,Dog,Labrador Retriever,Male,Yes,2015-05-06,4.1,Insured,Arthritis,Active
P008068,C005383,Coco,Cat,Siamese,Male,Yes,2019-07-10,8.4,Not Insured,None,Inactive
P008069,C005384,Blue,Bird,Other,Male,Yes,2011-10-24,7.5,Not Insured,None,Active
P008070,C005385,Leo,Dog,French Bulldog,Male,No,2025-11-04,43.1,Not Insured,None,Active
P008071,C005385,Pepper,Dog,German Shepherd,Male,Yes,2019-01-23,19.6,Not Insured,None,Active
P008072,C005385,Daisy,Dog,Boxer,Male,Yes,2021-02-28,57.7,Not Insured,None,Active
P008073,C005386,Teddy,Dog,Australian Shepherd,Female,Yes,2020-07-28,99.8,Not Insured,Allergies,Active
P008074,C005387,Hazel,Cat,Domestic Longhair,Female,Yes,2025-06-06,13.6,Not Insured,None,Active
P008075,C005387,Tucker,Cat,Siamese,Male,Yes,2019-04-14,11.3,Not Insured,None,Active
P008076,C005387,Winston,Cat,Persian,Female,Yes,2017-05-24,7.6,Not Insured,None,Active
P008077,C005388,Tucker,Dog,Chihuahua,Male,Yes,2015-01-09,13.0,Not Insured,None,Active
P008078,C005389,Mochi,Cat,Siamese,Female,Yes,2016-11-27,9.1,Not Insured,None,Active
P008079,C005390,Finn,Dog,German Shepherd,Male,No,2015-09-07,74.5,Insured,None,Active
P008080,C005390,Bella,Cat,Persian,Male,No,2015-06-13,17.7,Insured,None,Active
P008081,C005391,Zoe,Dog,Chihuahua,Female,Yes,2015-05-17,23.4,Not Insured,None,Active
P008082,C005392,Mochi,Dog,Poodle,Male,Yes,2017-08-07,28.6,Insured,None,Active
P008083,C005393,Lucy,Dog,Labrador Retriever,Male,No,2021-11-10,24.8,Not Insured,None,Active
P008084,C005394,Leo,Reptile,Other,Male,Yes,2025-10-29,5.7,Not Insured,None,Active
P008085,C005394,Bella,Dog,Boxer,Male,Yes,2020-07-30,11.3,Not Insured,None,Active
P008086,C005395,Biscuit,Cat,Domestic Shorthair,Male,Yes,2015-12-03,17.1,Insured,Seizure Disorder,Active
P008087,C005396,Zoe,Other,Rat,Male,Yes,2025-01-05,3.1,Insured,None,Active
P008088,C005396,Sadie,Dog,Labrador Retriever,Male,No,2009-09-10,67.3,Not Insured,None,Inactive
P008089,C005397,Ruby,Dog,Yorkshire Terrier,Female,No,2012-09-11,32.3,Not Insured,None,Active
P008090,C005397,Duke,Dog,Australian Shepherd,Male,Yes,2018-02-17,13.8,Insured,None,Active
P008091,C005398,Luna,Reptile,Turtle,Female,Yes,2022-02-18,5.7,Not Insured,None,Active
P008092,C005398,Tucker,Bird,Conure,Female,Yes,2021-07-09,2.7,Not Insured,None,Active
P008093,C005399,Jasper,Dog,German Shepherd,Female,No,2022-10-02,51.8,Insured,None,Active
P008094,C005399,Lucy,Dog,German Shepherd,Female,Yes,2023-05-20,10.6,Not Insured,None,Deceased
P008095,C005400,Teddy,Dog,Beagle,Female,Yes,2019-08-21,78.2,Not Insured,None,Active
P008096,C005401,Murphy,Dog,Australian Shepherd,Male,No,2020-12-04,80.0,Not Insured,Heart Disease,Active
P008097,C005401,Willow,Dog,Poodle,Female,Yes,2024-02-08,6.6,Not Insured,None,Active
P008098,C005401,Murphy,Dog,French Bulldog,Male,Yes,2019-11-17,26.7,Not Insured,None,Active
P008099,C005402,Ginger,Dog,Great Dane,Female,Yes,2024-05-18,31.3,Not Insured,Kidney Disease,Active
P008100,C005402,Zoe,Other,Ferret,Female,Yes,2022-06-20,9.1,Not Insured,Heart Disease,Active
P008101,C005403,Nala,Dog,Mixed Breed,Female,Yes,2025-12-16,69.6,Insured,None,Active
P008102,C005403,Biscuit,Dog,Yorkshire Terrier,Female,Yes,2017-02-16,14.3,Not Insured,None,Active
P008103,C005403,Biscuit,Dog,Labrador Retriever,Male,Yes,2021-02-13,63.6,Not Insured,None,Active
P008104,C005404,Bailey,Dog,Yorkshire Terrier,Male,Yes,2012-06-15,25.0,Not Insured,None,Active
P008105,C005405,Molly,Cat,Domestic Longhair,Female,No,2021-02-15,8.1,Not Insured,Allergies,Active
P008106,C005406,Pepper,Cat,Persian,Female,Yes,2016-08-24,14.8,Not Insured,None,Active
P008107,C005407,Winston,Dog,Beagle,Female,Yes,2017-02-09,74.1,Insured,None,Active
P008108,C005408,Jasper,Dog,Poodle,Female,No,2014-10-11,84.6,Not Insured,None,Active
P008109,C005409,Sadie,Dog,Golden Retriever,Female,No,2017-07-20,55.1,Insured,None,Active
P008110,C005410,Nala,Dog,Great Dane,Male,No,2013-10-16,66.7,Not Insured,None,Active
P008111,C005410,Buddy,Cat,Domestic Longhair,Male,Yes,2019-07-07,9.8,Insured,Arthritis,Active
P008112,C005411,Tucker,Dog,Poodle,Female,Yes,2011-02-27,40.8,Not Insured,None,Active
P008113,C005412,Molly,Dog,Beagle,Female,Yes,2019-06-13,5.6,Insured,Allergies,Active
P008114,C005413,Molly,Rabbit,Mixed Breed,Female,No,2017-04-27,6.0,Insured,Seizure Disorder,Active
P008115,C005413,Charlie,Other,Rat,Male,Yes,2019-10-12,1.1,Not Insured,None,Active
P008116,C005414,Bear,Cat,Domestic Shorthair,Female,Yes,2014-07-07,13.2,Not Insured,None,Active
P008117,C005415,Daisy,Dog,Labrador Retriever,Female,Yes,2019-04-24,5.6,Not Insured,None,Active
P008118,C005415,Ruby,Cat,Ragdoll,Female,Yes,2025-03-23,11.8,Not Insured,None,Active
P008119,C005416,Bella,Dog,French Bulldog,Male,Yes,2018-11-17,86.6,Not Insured,Arthritis,Active
P008120,C005417,Lucy,Dog,Mixed Breed,Male,Yes,2023-06-18,67.6,Not Insured,None,Active
P008121,C005418,Oliver,Dog,French Bulldog,Female,Yes,2015-12-15,85.7,Not Insured,None,Active
P008122,C005418,Lola,Bird,Other,Female,No,2025-08-25,6.8,Insured,None,Active
P008123,C005418,Luna,Dog,Golden Retriever,Male,No,2022-07-22,60.1,Not Insured,None,Active
P008124,C005419,Bailey,Dog,Mixed Breed,Female,Yes,2016-12-02,96.8,Not Insured,None,Active
P008125,C005419,Scout,Cat,Siamese,Male,Yes,2022-03-23,9.7,Not Insured,Allergies,Active
P008126,C005419,Oliver,Cat,Maine Coon,Female,No,2018-12-19,19.9,Not Insured,None,Active
P008127,C005420,Winston,Dog,Yorkshire Terrier,Male,Yes,2013-05-27,59.1,Insured,Seizure Disorder,Active
P008128,C005421,Mochi,Rabbit,Netherland Dwarf,Female,Yes,2023-01-21,4.2,Not Insured,Allergies,Active
P008129,C005421,Ginger,Dog,French Bulldog,Female,Yes,2018-06-25,69.9,Not Insured,None,Active
P008130,C005422,Teddy,Dog,French Bulldog,Female,Yes,2019-10-20,87.7,Not Insured,None,Active
P008131,C005423,Ginger,Dog,German Shepherd,Male,Yes,2025-10-12,77.9,Not Insured,None,Active
P008132,C005423,Sadie,Dog,Australian Shepherd,Male,No,2017-07-02,40.4,Insured,None,Deceased
P008133,C005423,Hazel,Bird,Other,Male,Yes,2018-03-24,11.8,Not Insured,None,Active
P008134,C005423,Murphy,Rabbit,Mini Rex,Female,No,2020-11-28,4.8,Not Insured,Arthritis,Active
P008135,C005424,Duke,Dog,Yorkshire Terrier,Male,Yes,2018-08-23,89.2,Not Insured,None,Inactive
P008136,C005425,Rosie,Other,Ferret,Female,Yes,2022-01-08,7.5,Insured,Allergies,Deceased
P008137,C005426,Zoe,Cat,Domestic Longhair,Male,No,2020-12-10,7.2,Insured,Heart Disease,Inactive
P008138,C005427,Rocky,Dog,Labrador Retriever,Male,Yes,2024-12-02,13.3,Not Insured,None,Active
P008139,C005428,Ginger,Cat,Domestic Longhair,Male,Yes,2018-08-14,9.6,Not Insured,Kidney Disease,Active
P008140,C005428,Leo,Dog,Australian Shepherd,Female,Yes,2017-11-11,50.1,Not Insured,None,Active
P008141,C005429,Jasper,Dog,Great Dane,Male,Yes,2016-06-26,47.8,Not Insured,None,Active
P008142,C005430,Oliver,Dog,Australian Shepherd,Female,Yes,2022-12-01,37.4,Insured,None,Active
P008143,C005431,Bailey,Dog,Poodle,Male,Yes,2018-04-06,81.9,Not Insured,Seizure Disorder,Active
P008144,C005431,Lucy,Dog,French Bulldog,Female,Yes,2015-05-19,92.5,Not Insured,None,Active
P008145,C005432,Jasper,Dog,Labrador Retriever,Male,Yes,2014-04-25,34.7,Insured,None,Active
P008146,C005433,Molly,Cat,Domestic Shorthair,Male,Yes,2020-05-25,12.1,Insured,None,Active
P008147,C005433,Pepper,Dog,Golden Retriever,Female,Yes,2019-12-13,58.1,Not Insured,None,Active
P008148,C005433,Oliver,Dog,French Bulldog,Female,Yes,2021-02-28,39.4,Not Insured,None,Active
P008149,C005434,Rosie,Dog,Boxer,Male,Yes,2019-01-23,76.6,Not Insured,Seizure Disorder,Active
P008150,C005435,Sadie,Dog,Chihuahua,Male,Yes,2017-10-10,44.7,Insured,Heart Disease,Active
P008151,C005435,Nala,Dog,Yorkshire Terrier,Male,Yes,2021-07-26,16.4,Not Insured,None,Active
P008152,C005436,Stella,Dog,French Bulldog,Female,Yes,2021-08-27,62.9,Insured,None,Active
P008153,C005436,Charlie,Cat,Domestic Shorthair,Male,Yes,2018-03-27,5.3,Not Insured,None,Active
P008154,C005436,Lola,Dog,Chihuahua,Male,Yes,2018-07-16,17.7,Not Insured,None,Active
P008155,C005437,Teddy,Cat,Russian Blue,Female,Yes,2021-10-09,18.9,Not Insured,Kidney Disease,Active
P008156,C005438,Scout,Dog,Poodle,Female,Yes,2022-04-28,24.7,Not Insured,None,Active
P008157,C005439,Lucy,Dog,Great Dane,Female,Yes,2025-12-04,60.8,Insured,None,Active
P008158,C005439,Rocky,Dog,Boxer,Male,Yes,2019-07-13,11.2,Not Insured,Allergies,Active
P008159,C005440,Tucker,Cat,Bengal,Female,Yes,2019-03-29,17.2,Insured,None,Active
P008160,C005441,Teddy,Dog,Poodle,Female,Yes,2016-06-14,83.9,Not Insured,None,Active
P008161,C005442,Rosie,Dog,Mixed Breed,Female,Yes,2015-05-28,59.1,Not Insured,None,Active
P008162,C005443,Penny,Dog,French Bulldog,Male,Yes,2017-07-26,4.6,Not Insured,Allergies,Active
P008163,C005444,Bailey,Cat,Russian Blue,Female,Yes,2024-05-17,16.4,Not Insured,None,Active
P008164,C005445,Charlie,Cat,Bengal,Female,Yes,2025-10-26,10.2,Insured,None,Active
P008165,C005446,Ginger,Rabbit,Mixed Breed,Female,Yes,2020-04-06,2.7,Not Insured,None,Active
P008166,C005446,Cooper,Dog,French Bulldog,Male,Yes,2016-12-05,38.6,Not Insured,Seizure Disorder,Active
P008167,C005447,Lola,Dog,Poodle,Male,Yes,2016-02-15,12.3,Not Insured,None,Active
P008168,C005448,Daisy,Dog,Great Dane,Male,Yes,2023-07-05,48.7,Not Insured,None,Active
P008169,C005448,Nala,Cat,Russian Blue,Male,Yes,2017-07-29,13.1,Not Insured,None,Active
P008170,C005448,Buddy,Dog,Great Dane,Male,Yes,2017-08-18,97.2,Insured,Kidney Disease,Active
P008171,C005449,Zoe,Dog,Mixed Breed,Male,No,2020-07-01,87.8,Not Insured,None,Active
P008172,C005449,Milo,Dog,Yorkshire Terrier,Female,Yes,2023-01-08,34.8,Not Insured,Kidney Disease,Active
P008173,C005450,Ruby,Dog,Australian Shepherd,Female,Yes,2017-10-30,96.8,Not Insured,None,Active
P008174,C005451,Scout,Cat,Persian,Male,Yes,2015-04-14,5.6,Not Insured,None,Active
P008175,C005452,Willow,Cat,Domestic Shorthair,Male,Yes,2025-07-03,12.9,Insured,None,Active
P008176,C005452,Duke,Dog,Chihuahua,Female,Yes,2018-09-01,18.4,Not Insured,None,Active
P008177,C005452,Molly,Dog,German Shepherd,Female,Yes,2021-02-26,45.0,Insured,None,Active
P008178,C005453,Willow,Cat,Bengal,Male,Yes,2014-04-21,18.3,Not Insured,Allergies,Active
P008179,C005454,Duke,Dog,Yorkshire Terrier,Female,Yes,2017-03-08,10.0,Not Insured,Diabetes,Active
P008180,C005455,Scout,Dog,Australian Shepherd,Male,Yes,2010-04-05,66.5,Not Insured,None,Active
P008181,C005455,Nala,Dog,French Bulldog,Female,Yes,2015-06-07,60.4,Not Insured,Kidney Disease,Active
P008182,C005456,Pepper,Dog,Boxer,Male,Yes,2017-07-06,22.0,Not Insured,None,Active
P008183,C005457,Willow,Dog,Golden Retriever,Male,Yes,2015-11-21,28.2,Not Insured,None,Active
P008184,C005457,Nala,Dog,German Shepherd,Female,Yes,2018-09-04,72.5,Not Insured,None,Active
P008185,C005458,Teddy,Dog,Golden Retriever,Male,Yes,2024-12-05,66.1,Not Insured,Heart Disease,Active
P008186,C005459,Winston,Dog,Golden Retriever,Female,Yes,2016-11-03,48.1,Insured,None,Active
P008187,C005460,Lola,Dog,Chihuahua,Male,Yes,2019-02-17,52.1,Insured,None,Active
P008188,C005460,Jasper,Dog,Golden Retriever,Male,Yes,2017-06-08,56.0,Not Insured,Arthritis,Active
P008189,C005461,Zoe,Dog,Beagle,Female,Yes,2020-09-30,91.6,Not Insured,None,Active
P008190,C005462,Max,Dog,Beagle,Female,Yes,2023-03-11,60.2,Not Insured,None,Active
P008191,C005463,Finn,Other,Guinea Pig,Female,Yes,2021-06-27,11.6,Not Insured,Allergies,Active
P008192,C005464,Willow,Dog,Australian Shepherd,Male,Yes,2014-06-19,61.3,Not Insured,None,Inactive
P008193,C005465,Buddy,Dog,Yorkshire Terrier,Female,No,2019-04-02,79.4,Not Insured,Heart Disease,Active
P008194,C005466,Blue,Dog,Boxer,Female,Yes,2020-01-09,79.6,Not Insured,None,Active
P008195,C005467,Bella,Dog,Beagle,Female,Yes,2016-08-03,52.2,Not Insured,None,Active
P008196,C005468,Rocky,Dog,Labrador Retriever,Female,Yes,2022-04-17,67.2,Not Insured,None,Active
P008197,C005469,Willow,Dog,Great Dane,Female,Yes,2017-03-21,41.8,Insured,None,Active
P008198,C005470,Rosie,Dog,Chihuahua,Male,Yes,2017-06-02,34.8,Not Insured,Diabetes,Active
P008199,C005471,Zoe,Dog,Poodle,Male,Yes,2019-04-29,78.1,Not Insured,Allergies,Active
P008200,C005472,Molly,Dog,Boxer,Male,Yes,2016-11-05,83.8,Not Insured,None,Inactive
P008201,C005472,Sadie,Dog,Chihuahua,Male,Yes,2018-09-28,84.1,Not Insured,None,Active
P008202,C005473,Coco,Dog,Mixed Breed,Male,Yes,2021-02-05,90.8,Not Insured,None,Active
P008203,C005473,Zoe,Dog,Yorkshire Terrier,Male,Yes,2014-05-19,70.9,Insured,Kidney Disease,Active
P008204,C005474,Blue,Dog,German Shepherd,Female,No,2018-07-05,15.1,Not Insured,None,Active
P008205,C005475,Biscuit,Rabbit,Mini Rex,Female,Yes,2025-08-07,4.6,Not Insured,None,Active
P008206,C005475,Daisy,Dog,German Shepherd,Female,Yes,2019-06-13,25.5,Insured,None,Active
P008207,C005476,Poppy,Dog,French Bulldog,Female,Yes,2018-03-14,81.0,Not Insured,None,Inactive
P008208,C005477,Tucker,Dog,Mixed Breed,Female,Yes,2020-09-09,25.5,Insured,None,Active
P008209,C005477,Scout,Dog,Golden Retriever,Male,Yes,2022-04-15,38.4,Not Insured,None,Active
P008210,C005478,Mochi,Dog,Boxer,Female,Yes,2019-10-28,51.7,Not Insured,None,Active
P008211,C005478,Stella,Dog,Chihuahua,Male,Yes,2013-02-15,51.0,Not Insured,None,Active
P008212,C005479,Rosie,Cat,Maine Coon,Female,No,2016-04-12,7.1,Insured,None,Active
P008213,C005480,Leo,Cat,Domestic Longhair,Male,Yes,2014-11-27,18.6,Insured,None,Active
P008214,C005481,Buddy,Dog,French Bulldog,Female,Yes,2016-12-06,38.3,Insured,None,Active
P008215,C005482,Teddy,Cat,Domestic Shorthair,Female,Yes,2021-01-19,8.3,Not Insured,None,Active
P008216,C005483,Willow,Other,Guinea Pig,Male,Yes,2019-05-31,5.1,Not Insured,None,Active
P008217,C005483,Duke,Cat,Ragdoll,Female,Yes,2012-09-15,10.3,Not Insured,Allergies,Active
P008218,C005484,Willow,Dog,Beagle,Male,Yes,2017-08-25,56.8,Not Insured,Heart Disease,Active
P008219,C005484,Biscuit,Cat,Siamese,Female,Yes,2020-07-08,13.0,Not Insured,Arthritis,Active
P008220,C005484,Teddy,Dog,Mixed Breed,Female,Yes,2022-09-08,12.2,Not Insured,Kidney Disease,Active
P008221,C005485,Tucker,Cat,Bengal,Female,Yes,2025-06-15,5.7,Not Insured,None,Active
P008222,C005486,Winston,Dog,Beagle,Male,Yes,2019-07-25,70.0,Not Insured,None,Active
P008223,C005486,Max,Dog,German Shepherd,Male,Yes,2017-08-17,8.9,Not Insured,None,Active
P008224,C005487,Luna,Cat,Bengal,Female,Yes,2019-12-31,8.9,Not Insured,None,Active
P008225,C005488,Bear,Dog,Poodle,Male,Yes,2018-07-27,68.9,Not Insured,None,Active
P008226,C005489,Teddy,Dog,Yorkshire Terrier,Female,Yes,2025-12-12,68.0,Not Insured,None,Active
P008227,C005490,Teddy,Dog,Labrador Retriever,Male,Yes,2013-03-22,53.9,Not Insured,None,Deceased
P008228,C005491,Rocky,Dog,Boxer,Female,Yes,2016-05-09,68.8,Not Insured,None,Active
P008229,C005492,Daisy,Dog,Chihuahua,Male,Yes,2019-09-27,62.6,Insured,None,Active
P008230,C005493,Poppy,Dog,Poodle,Male,Yes,2022-10-17,44.9,Not Insured,None,Active
P008231,C005494,Leo,Cat,Russian Blue,Female,No,2014-04-30,15.2,Insured,None,Active
P008232,C005495,Cooper,Dog,Mixed Breed,Female,Yes,2021-07-27,14.8,Not Insured,Allergies,Active
P008233,C005496,Winston,Dog,Poodle,Male,Yes,2021-01-29,15.1,Not Insured,None,Active
P008234,C005496,Sadie,Dog,Boxer,Female,No,2017-12-23,51.1,Not Insured,None,Active
P008235,C005496,Luna,Dog,Poodle,Female,Yes,2020-01-19,59.2,Not Insured,Seizure Disorder,Active
P008236,C005497,Hazel,Dog,Yorkshire Terrier,Male,No,2016-09-28,53.8,Not Insured,None,Active
P008237,C005498,Lola,Dog,Australian Shepherd,Male,Yes,2015-05-29,45.0,Insured,Allergies,Active
P008238,C005498,Bella,Dog,Chihuahua,Female,Yes,2012-02-13,64.3,Not Insured,None,Active
P008239,C005499,Bella,Dog,Great Dane,Female,Yes,2020-05-15,64.4,Insured,Allergies,Active
P008240,C005499,Sadie,Dog,German Shepherd,Female,Yes,2022-03-14,41.4,Not Insured,None,Active
P008241,C005499,Zoe,Cat,Maine Coon,Female,Yes,2015-08-03,10.9,Not Insured,None,Active
P008242,C005500,Scout,Dog,Boxer,Male,Yes,2012-08-08,88.1,Not Insured,None,Active
P008243,C005500,Rocky,Cat,Maine Coon,Female,No,2025-08-21,16.4,Not Insured,Heart Disease,Active
P008244,C005501,Rosie,Dog,Boxer,Male,Yes,2014-04-16,59.0,Not Insured,Allergies,Active
P008245,C005502,Luna,Reptile,Turtle,Male,Yes,2021-12-01,4.1,Not Insured,Arthritis,Active
P008246,C005502,Ginger,Dog,Mixed Breed,Male,Yes,2020-12-18,34.7,Not Insured,None,Active
P008247,C005502,Teddy,Cat,Russian Blue,Female,Yes,2013-11-10,19.4,Not Insured,Diabetes,Active
P008248,C005503,Hazel,Dog,Labrador Retriever,Male,Yes,2015-08-25,86.3,Not Insured,None,Active
P008249,C005504,Ginger,Dog,French Bulldog,Female,No,2020-09-30,7.6,Insured,Allergies,Active
